,85.29,,CTH or QVC 40
,85.3,8530.1,CTSH or QVC 40
,,8530.8,CTSH or QVC 40
,,8530.9,CTH or QVC 40
,85.31,8531.1,CTSH or QVC 40
,,8531.2,CTSH or QVC 40
,,8531.8,CTSH or QVC 40
,,8531.9,CTH or QVC 40
,85.32,8532.1,CTSH or QVC 40
,,8532.21,CTSH or QVC 40
,,8532.22,CTSH or QVC 40
,,8532.23,CTSH or QVC 40
,,8532.24,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8532.25,CTSH or QVC 40
,,8532.29,CTSH or QVC 40
,,8532.3,CTSH or QVC 40
,,8532.9,CTH or QVC 40
,85.33,8533.1,CTSH or QVC 40
,,8533.21,CTSH or QVC 40
,,8533.29,CTSH or QVC 40
,,8533.31,CTSH or QVC 40
,,8533.39,CTSH or QVC 40
,,8533.4,CTSH or QVC 40
,,8533.9,CTH or QVC 40
,85.34,8534,CTH or QVC 40
,85.35,,CTH or QVC 40
,85.36,,CTH or QVC 40
,85.37,,CTH or QVC 40
,85.38,,CTH or QVC 40
,85.39,8539.1,CTSH or QVC 40
,,8539.21,CTSH or QVC 40
,,8539.22,CTSH or QVC 40
,,8539.29,CTSH or QVC 40
,,8539.31,CTSH or QVC 40
,,8539.32,CTSH or QVC 40
,,8539.39,CTSH or QVC 40
,,8539.41,CTSH or QVC 40
,,8539.49,CTSH or QVC 40
,,8539.9,CTH or QVC 40
,85.4,8540.11,CTSH or QVC 40
,,8540.12,CTSH or QVC 40
,,8540.2,CTSH or QVC 40
,,8540.4,CTSH or QVC 40
,,8540.6,CTSH or QVC 40
,,8540.71,CTSH or QVC 40
,,8540.79,CTSH or QVC 40
,,8540.81,CTSH or QVC 40
,,8540.89,CTSH or QVC 40
,,8540.91,CTH or QVC 40
,,8540.99,CTH or QVC 40
,85.41,8541.1,CTSH or QVC 40
,,8541.21,CTSH or QVC 40
,,8541.29,CTSH or QVC 40
,,8541.3,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8541.4,CTSH or QVC 40
,,8541.5,CTSH or QVC 40
,,8541.6,CTSH or QVC 40
,,8541.9,CTH or QVC 40
,85.42,8542.31,"CTSH except from subheadings 8542.32 through
 8542.39, or QVC 40"
,,8542.32,"CTSH except from subheading 8542.31, 8542.33 or
 8542.39, or QVC 40"
,,8542.33,"CTSH except from subheading 8542.31,8542.32 or
 8542.39, or QVC 40"
,,8542.39,"CTSH except from subheadings 8542.31 through
 8542.33, or QVC 40"
,,8542.9,CTH or QVC 40
,85.43,8543.1,CTSH or QVC 40
,,8543.2,CTSH or QVC 40
,,8543.3,CTSH or QVC 40
,,8543.7,CTSH or QVC 40
,,8543.9,CTH or QVC 40
,85.44,,CTH or QVC 40
,85.45,,CTH or QVC 40
,85.46,,CTH or QVC 40
,85.47,,CTH or QVC 40
,85.48,8548.1,WO
,,8548.9,CTH or QVC 40
Section XVII,,,
Chapter 86,,,CTH or QVC 40
Chapter 87,87.01,,CTH or QVC 40
,87.02,,CTH or QVC 40
,87.03,,CTH or QVC 40
,87.04,,CTH or QVC 40
,87.05,,CTH or QVC 40
,87.06,8706,CTH or QVC 40
,87.07,,CTH or QVC 40
,87.08,,CTSH or QVC 40
,87.09,,CTH or QVC 40
,87.1,8710,CTH or QVC 40
,87.11,,CTH or QVC 40
,87.12,8712,CTH or QVC 40
,87.13,,CTH or QVC 40
,87.14,,CTH or QVC 40
,87.15,8715,CTH or QVC 40
,87.16,,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
Chapter 88,,,CTH or QVC 40
Chapter 89,,,CTH or QVC 40
Section XVIII,,,
Chapter 90,90.01,,CTH or QVC 40
,90.02,,CTH or QVC 40
,90.03,9003.11,CTSH or QVC 40
,,9003.19,CTSH or QVC 40
,,9003.9,CTH or QVC 40
,90.04,,CTH or QVC 40
,90.05,9005.1,CTSH or QVC 40
,,9005.8,CTSH or QVC 40
,,9005.9,CTH or QVC 40
,90.06,9006.1,CTSH or QVC 40
,,9006.3,CTSH or QVC 40
,,9006.4,CTSH or QVC 40
,,9006.51,CTSH or QVC 40
,,9006.52,CTSH or QVC 40
,,9006.53,CTSH or QVC 40
,,9006.59,CTSH or QVC 40
,,9006.61,CTSH or QVC 40
,,9006.69,CTSH or QVC 40
,,9006.91,CTH or QVC 40
,,9006.99,CTH or QVC 40
,90.07,9007.1,CTSH or QVC 40
,,9007.2,CTSH or QVC 40
,,9007.91,CTH or QVC 40
,,9007.92,CTH or QVC 40
,90.08,9008.5,CTSH or QVC 40
,,9008.9,CTH or QVC 40
,90.1,9010.1,CTSH or QVC 40
,,9010.5,CTSH or QVC 40
,,9010.6,CTSH or QVC 40
,,9010.9,CTH or QVC 40
,90.11,9011.1,CTSH or QVC 40
,,9011.2,CTSH or QVC 40
,,9011.8,CTSH or QVC 40
,,9011.9,CTH or QVC 40
,90.12,9012.1,CTSH or QVC 40
,,9012.9,CTH or QVC 40
,90.13,9013.1,CTSH or QVC 40
,,9013.2,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,9013.8,CTSH or QVC 40
,,9013.9,CTH or QVC 40
,90.14,9014.1,CTSH or QVC 40
,,9014.2,CTSH or QVC 40
,,9014.8,CTSH or QVC 40
,,9014.9,CTH or QVC 40
,90.15,9015.1,CTSH or QVC 40
,,9015.2,CTSH or QVC 40
,,9015.3,CTSH or QVC 40
,,9015.4,CTSH or QVC 40
,,9015.8,CTSH or QVC 40
,,9015.9,CTH or QVC 40
,90.16,9016,CTH or QVC 40
,90.17,9017.1,CTSH or QVC 40
,,9017.2,CTSH or QVC 40
,,9017.3,CTSH or QVC 40
,,9017.8,CTSH or QVC 40
,,9017.9,CTH or QVC 40
,90.18,,CTH or QVC 40
,90.19,,CTH or QVC 40
,90.209020.00,,CTH or QVC 40
,90.21,,CTH or QVC 40
,90.22,9022.12,CTSH or QVC 40
,,9022.13,CTSH or QVC 40
,,9022.14,CTSH or QVC 40
,,9022.19,CTSH or QVC 40
,,9022.21,CTSH or QVC 40
,,9022.29,CTSH or QVC 40
,,9022.3,CTSH or QVC 40
,,9022.9,CTH or QVC 40
,90.23,9023,CTH or QVC 40
,90.24,9024.1,CTSH or QVC 40
,,9024.8,CTSH or QVC 40
,,9024.9,CTH or QVC 40
,90.25,9025.11,CTSH or QVC 40
,,9025.19,CTSH or QVC 40
,,9025.8,CTSH or QVC 40
,,9025.9,CTH or QVC 40
,90.26,9026.1,CTSH or QVC 40
,,9026.2,CTSH or QVC 40
,,9026.8,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,9026.9,CTH or QVC 40
,90.27,9027.1,CTSH or QVC 40
,,9027.2,CTSH or QVC 40
,,9027.3,CTSH or QVC 40
,,9027.5,CTSH or QVC 40
,,9027.8,CTSH or QVC 40
,,9027.9,CTH or QVC 40
,90.28,9028.1,CTSH or QVC 40
,,9028.2,CTSH or QVC 40
,,9028.3,CTSH or QVC 40
,,9028.9,CTH or QVC 40
,90.29,9029.1,CTSH or QVC 40
,,9029.2,CTSH or QVC 40
,,9029.9,CTH or QVC 40
,90.3,9030.1,CTSH or QVC 40
,,9030.2,CTSH or QVC 40
,,9030.31,CTSH or QVC 40
,,9030.32,CTSH or QVC 40
,,9030.33,CTSH or QVC 40
,,9030.39,CTSH or QVC 40
,,9030.4,CTSH or QVC 40
,,9030.82,CTSH or QVC 40
,,9030.84,CTSH or QVC 40
,,9030.89,CTSH or QVC 40
,,9030.9,CTH or QVC 40
,90.31,9031.1,CTSH or QVC 40
,,9031.2,CTSH or QVC 40
,,9031.41,CTSH or QVC 40
,,9031.49,CTSH or QVC 40
,,9031.8,CTSH or QVC 40
,,9031.9,CTH or QVC 40
,90.32,9032.1,CTSH or QVC 40
,,9032.2,CTSH or QVC 40
,,9032.81,CTSH or QVC 40
,,9032.89,CTSH or QVC 40
,,9032.9,CTH or QVC 40
,90.33,9033,CTH or QVC 40
Chapter 91,91.01,,CTH or QVC 40
,91.02,,CTH or QVC 40
,91.03,,CTH or QVC 40
,91.04,9104,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,91.05,,CTH or QVC 40
,91.06,,CTH or QVC 40
,91.07,9107,CTH or QVC 40
,91.08,,CTH or QVC 40
,91.09,,CTH or QVC 40
,91.1,,CTH or QVC 40
,91.11,,CTH or QVC 40
,91.12,,CTH or QVC 40
,91.13,9113.1,CTH or QVC 40
,,9113.2,CTH or QVC 40
,,9113.9,CC
,91.14,,CTH or QVC 40
Chapter 92,,,CTH or QVC 40
Section XIX,,,
Chapter 93,,,CTH or QVC 40
Section XX,,,
Chapter 94,94.01,9401.1,CTH or QVC 40
,,9401.2,CTH or QVC 40
,,9401.3,CTH or QVC 40
,,9401.4,CTH or QVC 40
,,9401.51,CTH or QVC 40
,,9401.59,CTH or QVC 40
,,9401.61,CTH or QVC 40
,,9401.69,CTH or QVC 40
,,9401.71,CTH or QVC 40
,,9401.79,CTH or QVC 40
,,9401.8,CTH or QVC 40
,,9401.9,CC
,94.02,,CTH or QVC 40
,94.03,,CTH or QVC 40
,94.04,9404.1,CTH or QVC 40
,,9404.21,CC
,,9404.29,CC
,,9404.3,CTH or QVC 40
,,9404.9,CC
,94.05,,CTH or QVC 40
,94.06,9406,CTH or QVC 40
Chapter 95,,,CTH or QVC 40
Chapter 96,96.01,,CC
,96.02,9602,CTH or QVC 40
,96.03,,CTH or QVC 40
Tariff Item Number,,,Product Specific Rules
,96.04,9604,CTH or QVC 40
,96.05,9605,CC
,96.06,,CTH or QVC 40
,96.07,,CTH or QVC 40
,96.08,,CTH or QVC 40
,96.09,,CTH or QVC 40
,96.1,9610,CTH or QVC 40
,96.11,9611,CTH or QVC 40
,96.12,,CTH or QVC 40
,96.13,,CTH or QVC 40
,96.14,9614,CTH or QVC 40
,96.15,,CTH or QVC 40
,96.16,,CTH or QVC 40
,96.17,9617,CTH or QVC 40
,96.18,9618,CTH or QVC 40
,96.19,9619,CTH or QVC 40
Section XXI,,,
Chapter 97,,,CTH or QVC 40
